id:ID,version,sequence_end,length,name,organism_id,seq_chunk_size,sequence_start,:LABEL
10864,0,1286,1286,GroupUn1109,10399,20000,0,SEQUENCE
10865,0,44049,44049,GroupUn111,10399,20000,0,SEQUENCE
10866,0,1603,1603,GroupUn1110,10399,20000,0,SEQUENCE
10867,0,3661,3661,GroupUn1111,10399,20000,0,SEQUENCE
10868,0,1371,1371,GroupUn1112,10399,20000,0,SEQUENCE
10869,0,1297,1297,GroupUn1113,10399,20000,0,SEQUENCE
10870,0,5507,5507,GroupUn1114,10399,20000,0,SEQUENCE
10871,0,1067,1067,GroupUn1115,10399,20000,0,SEQUENCE
10872,0,1058,1058,GroupUn1116,10399,20000,0,SEQUENCE
10873,0,1018,1018,GroupUn1117,10399,20000,0,SEQUENCE
10874,0,1032,1032,GroupUn1118,10399,20000,0,SEQUENCE
10875,0,1151,1151,GroupUn1119,10399,20000,0,SEQUENCE
10876,0,53066,53066,GroupUn112,10399,20000,0,SEQUENCE
10877,0,1496,1496,GroupUn1120,10399,20000,0,SEQUENCE
10878,0,983,983,GroupUn1121,10399,20000,0,SEQUENCE
10879,0,1505,1505,GroupUn1122,10399,20000,0,SEQUENCE
10880,0,1214,1214,GroupUn1123,10399,20000,0,SEQUENCE
10881,0,1838,1838,GroupUn1124,10399,20000,0,SEQUENCE
10882,0,997,997,GroupUn1125,10399,20000,0,SEQUENCE
10883,0,9190,9190,GroupUn1126,10399,20000,0,SEQUENCE
10884,0,1324,1324,GroupUn1127,10399,20000,0,SEQUENCE
10885,0,1643,1643,GroupUn1128,10399,20000,0,SEQUENCE
10886,0,2095,2095,GroupUn1129,10399,20000,0,SEQUENCE
10887,0,126934,126934,GroupUn113,10399,20000,0,SEQUENCE
10888,0,5838,5838,GroupUn1130,10399,20000,0,SEQUENCE
10889,0,1083,1083,GroupUn1131,10399,20000,0,SEQUENCE
10890,0,1101,1101,GroupUn1132,10399,20000,0,SEQUENCE
10891,0,15058,15058,GroupUn1133,10399,20000,0,SEQUENCE
10892,0,1137,1137,GroupUn1134,10399,20000,0,SEQUENCE
10893,0,1092,1092,GroupUn1135,10399,20000,0,SEQUENCE
10894,0,1090,1090,GroupUn1136,10399,20000,0,SEQUENCE
10895,0,1511,1511,GroupUn1137,10399,20000,0,SEQUENCE
10896,0,1109,1109,GroupUn1138,10399,20000,0,SEQUENCE
10897,0,949,949,GroupUn1139,10399,20000,0,SEQUENCE
10898,0,39884,39884,GroupUn114,10399,20000,0,SEQUENCE
10899,0,2084,2084,GroupUn1140,10399,20000,0,SEQUENCE
10900,0,2523,2523,GroupUn1141,10399,20000,0,SEQUENCE
10901,0,6995,6995,GroupUn1142,10399,20000,0,SEQUENCE
10902,0,1273,1273,GroupUn1143,10399,20000,0,SEQUENCE
10903,0,1017,1017,GroupUn1144,10399,20000,0,SEQUENCE
10904,0,1058,1058,GroupUn1145,10399,20000,0,SEQUENCE
10905,0,2029,2029,GroupUn1146,10399,20000,0,SEQUENCE
10906,0,997,997,GroupUn1147,10399,20000,0,SEQUENCE
10907,0,1491,1491,GroupUn1148,10399,20000,0,SEQUENCE
10908,0,1312,1312,GroupUn1149,10399,20000,0,SEQUENCE
10909,0,67892,67892,GroupUn115,10399,20000,0,SEQUENCE
10910,0,1055,1055,GroupUn1150,10399,20000,0,SEQUENCE
10911,0,1185,1185,GroupUn1151,10399,20000,0,SEQUENCE
10912,0,1347,1347,GroupUn1152,10399,20000,0,SEQUENCE
10913,0,2160,2160,GroupUn1153,10399,20000,0,SEQUENCE
10914,0,1008,1008,GroupUn1154,10399,20000,0,SEQUENCE
10915,0,1334,1334,GroupUn1155,10399,20000,0,SEQUENCE
10916,0,1198,1198,GroupUn1156,10399,20000,0,SEQUENCE
10917,0,61264,61264,GroupUn1157,10399,20000,0,SEQUENCE
10918,0,2560,2560,GroupUn1158,10399,20000,0,SEQUENCE
10919,0,1121,1121,GroupUn1159,10399,20000,0,SEQUENCE
10920,0,95031,95031,GroupUn116,10399,20000,0,SEQUENCE
10921,0,2520,2520,GroupUn1160,10399,20000,0,SEQUENCE
10922,0,1294,1294,GroupUn1161,10399,20000,0,SEQUENCE
10923,0,1159,1159,GroupUn1162,10399,20000,0,SEQUENCE
10924,0,2065,2065,GroupUn1163,10399,20000,0,SEQUENCE
10925,0,1283,1283,GroupUn1164,10399,20000,0,SEQUENCE
10926,0,1444,1444,GroupUn1165,10399,20000,0,SEQUENCE
10927,0,1362,1362,GroupUn1166,10399,20000,0,SEQUENCE
10928,0,951,951,GroupUn1167,10399,20000,0,SEQUENCE
10929,0,1282,1282,GroupUn1168,10399,20000,0,SEQUENCE
10930,0,3836,3836,GroupUn1169,10399,20000,0,SEQUENCE
10931,0,43436,43436,GroupUn117,10399,20000,0,SEQUENCE
10932,0,1296,1296,GroupUn1170,10399,20000,0,SEQUENCE
10933,0,3353,3353,GroupUn1171,10399,20000,0,SEQUENCE
10934,0,1321,1321,GroupUn1172,10399,20000,0,SEQUENCE
10935,0,1478,1478,GroupUn1173,10399,20000,0,SEQUENCE
10936,0,1552,1552,GroupUn1174,10399,20000,0,SEQUENCE
10937,0,988,988,GroupUn1175,10399,20000,0,SEQUENCE
10938,0,1291,1291,GroupUn1176,10399,20000,0,SEQUENCE
10939,0,1468,1468,GroupUn1177,10399,20000,0,SEQUENCE
10940,0,1449,1449,GroupUn1178,10399,20000,0,SEQUENCE
10941,0,1165,1165,GroupUn1179,10399,20000,0,SEQUENCE
10942,0,25081,25081,GroupUn118,10399,20000,0,SEQUENCE
10943,0,2113,2113,GroupUn1180,10399,20000,0,SEQUENCE
10944,0,1055,1055,GroupUn1181,10399,20000,0,SEQUENCE
10945,0,2212,2212,GroupUn1182,10399,20000,0,SEQUENCE
10946,0,879,879,GroupUn1183,10399,20000,0,SEQUENCE
10947,0,9051,9051,GroupUn1184,10399,20000,0,SEQUENCE
10948,0,2253,2253,GroupUn1185,10399,20000,0,SEQUENCE
10949,0,1304,1304,GroupUn1186,10399,20000,0,SEQUENCE
10950,0,1143,1143,GroupUn1187,10399,20000,0,SEQUENCE
10951,0,3750,3750,GroupUn1188,10399,20000,0,SEQUENCE
10952,0,1348,1348,GroupUn1189,10399,20000,0,SEQUENCE
10953,0,105000,105000,GroupUn119,10399,20000,0,SEQUENCE
10954,0,1143,1143,GroupUn1190,10399,20000,0,SEQUENCE
10955,0,970,970,GroupUn1191,10399,20000,0,SEQUENCE
10956,0,5458,5458,GroupUn1192,10399,20000,0,SEQUENCE
10957,0,1270,1270,GroupUn1193,10399,20000,0,SEQUENCE
10958,0,2046,2046,GroupUn1194,10399,20000,0,SEQUENCE
10959,0,1032,1032,GroupUn1195,10399,20000,0,SEQUENCE
10960,0,1213,1213,GroupUn1196,10399,20000,0,SEQUENCE
10961,0,1069,1069,GroupUn1197,10399,20000,0,SEQUENCE
10962,0,2630,2630,GroupUn1198,10399,20000,0,SEQUENCE
10963,0,1342,1342,GroupUn1199,10399,20000,0,SEQUENCE
10964,0,120761,120761,GroupUn12,10399,20000,0,SEQUENCE
10965,0,78062,78062,GroupUn120,10399,20000,0,SEQUENCE
10966,0,1059,1059,GroupUn1200,10399,20000,0,SEQUENCE
10967,0,1097,1097,GroupUn1201,10399,20000,0,SEQUENCE
10968,0,1533,1533,GroupUn1202,10399,20000,0,SEQUENCE
10969,0,1038,1038,GroupUn1203,10399,20000,0,SEQUENCE
10970,0,1141,1141,GroupUn1204,10399,20000,0,SEQUENCE
10971,0,11477,11477,GroupUn1205,10399,20000,0,SEQUENCE
10972,0,1632,1632,GroupUn1206,10399,20000,0,SEQUENCE
10973,0,1366,1366,GroupUn1207,10399,20000,0,SEQUENCE
10974,0,17815,17815,GroupUn1208,10399,20000,0,SEQUENCE
10975,0,1011,1011,GroupUn1209,10399,20000,0,SEQUENCE
10976,0,95548,95548,GroupUn121,10399,20000,0,SEQUENCE
10977,0,1091,1091,GroupUn1210,10399,20000,0,SEQUENCE
10978,0,949,949,GroupUn1211,10399,20000,0,SEQUENCE
10979,0,978,978,GroupUn1212,10399,20000,0,SEQUENCE
10980,0,1738,1738,GroupUn1213,10399,20000,0,SEQUENCE
10981,0,1045,1045,GroupUn1214,10399,20000,0,SEQUENCE
10982,0,1177,1177,GroupUn1215,10399,20000,0,SEQUENCE
10983,0,2556,2556,GroupUn1216,10399,20000,0,SEQUENCE
10984,0,1129,1129,GroupUn1217,10399,20000,0,SEQUENCE
10985,0,974,974,GroupUn1218,10399,20000,0,SEQUENCE
10986,0,1016,1016,GroupUn1219,10399,20000,0,SEQUENCE
10987,0,33319,33319,GroupUn122,10399,20000,0,SEQUENCE
10988,0,2608,2608,GroupUn1220,10399,20000,0,SEQUENCE
10989,0,1395,1395,GroupUn1221,10399,20000,0,SEQUENCE
10990,0,2037,2037,GroupUn1222,10399,20000,0,SEQUENCE
10991,0,960,960,GroupUn1223,10399,20000,0,SEQUENCE
10992,0,1083,1083,GroupUn1224,10399,20000,0,SEQUENCE
10993,0,3048,3048,GroupUn1225,10399,20000,0,SEQUENCE
10994,0,1003,1003,GroupUn1226,10399,20000,0,SEQUENCE
10995,0,3709,3709,GroupUn1227,10399,20000,0,SEQUENCE
10996,0,1098,1098,GroupUn1228,10399,20000,0,SEQUENCE
10997,0,963,963,GroupUn1229,10399,20000,0,SEQUENCE
10998,0,47354,47354,GroupUn123,10399,20000,0,SEQUENCE
10999,0,1003,1003,GroupUn1230,10399,20000,0,SEQUENCE
11000,0,1131,1131,GroupUn1231,10399,20000,0,SEQUENCE
11001,0,946,946,GroupUn1232,10399,20000,0,SEQUENCE
11002,0,851,851,GroupUn1233,10399,20000,0,SEQUENCE
11003,0,1520,1520,GroupUn1234,10399,20000,0,SEQUENCE
11004,0,1815,1815,GroupUn1235,10399,20000,0,SEQUENCE
11005,0,1343,1343,GroupUn1236,10399,20000,0,SEQUENCE
11006,0,1189,1189,GroupUn1237,10399,20000,0,SEQUENCE
11007,0,10207,10207,GroupUn1238,10399,20000,0,SEQUENCE
11008,0,1153,1153,GroupUn1239,10399,20000,0,SEQUENCE
11009,0,26995,26995,GroupUn124,10399,20000,0,SEQUENCE
11010,0,1100,1100,GroupUn1240,10399,20000,0,SEQUENCE
11011,0,1088,1088,GroupUn1241,10399,20000,0,SEQUENCE
11012,0,1215,1215,GroupUn1242,10399,20000,0,SEQUENCE
11013,0,1546,1546,GroupUn1243,10399,20000,0,SEQUENCE
11014,0,1072,1072,GroupUn1244,10399,20000,0,SEQUENCE
11015,0,1525,1525,GroupUn1245,10399,20000,0,SEQUENCE
11016,0,1100,1100,GroupUn1246,10399,20000,0,SEQUENCE
11017,0,1062,1062,GroupUn1247,10399,20000,0,SEQUENCE
11018,0,948,948,GroupUn1248,10399,20000,0,SEQUENCE
11019,0,1031,1031,GroupUn1249,10399,20000,0,SEQUENCE
11020,0,56753,56753,GroupUn125,10399,20000,0,SEQUENCE
11021,0,1169,1169,GroupUn1250,10399,20000,0,SEQUENCE
11022,0,946,946,GroupUn1251,10399,20000,0,SEQUENCE
11023,0,1038,1038,GroupUn1252,10399,20000,0,SEQUENCE
11024,0,1127,1127,GroupUn1253,10399,20000,0,SEQUENCE
11025,0,2255,2255,GroupUn1254,10399,20000,0,SEQUENCE
11026,0,1491,1491,GroupUn1255,10399,20000,0,SEQUENCE
11027,0,1185,1185,GroupUn1256,10399,20000,0,SEQUENCE
11028,0,1003,1003,GroupUn1257,10399,20000,0,SEQUENCE
11029,0,1573,1573,GroupUn1258,10399,20000,0,SEQUENCE
11030,0,1117,1117,GroupUn1259,10399,20000,0,SEQUENCE
11031,0,81333,81333,GroupUn126,10399,20000,0,SEQUENCE
11032,0,1274,1274,GroupUn1260,10399,20000,0,SEQUENCE
11033,0,1386,1386,GroupUn1261,10399,20000,0,SEQUENCE
11034,0,2419,2419,GroupUn1262,10399,20000,0,SEQUENCE
11035,0,1404,1404,GroupUn1263,10399,20000,0,SEQUENCE
11036,0,1021,1021,GroupUn1264,10399,20000,0,SEQUENCE
11037,0,1315,1315,GroupUn1265,10399,20000,0,SEQUENCE
11038,0,949,949,GroupUn1266,10399,20000,0,SEQUENCE
11039,0,1648,1648,GroupUn1267,10399,20000,0,SEQUENCE
11040,0,1083,1083,GroupUn1268,10399,20000,0,SEQUENCE
11041,0,2112,2112,GroupUn1269,10399,20000,0,SEQUENCE
11042,0,29099,29099,GroupUn127,10399,20000,0,SEQUENCE
11043,0,1440,1440,GroupUn1270,10399,20000,0,SEQUENCE
11044,0,2726,2726,GroupUn1271,10399,20000,0,SEQUENCE
11045,0,1038,1038,GroupUn1272,10399,20000,0,SEQUENCE
11046,0,5340,5340,GroupUn1273,10399,20000,0,SEQUENCE
11047,0,1190,1190,GroupUn1274,10399,20000,0,SEQUENCE
11048,0,1038,1038,GroupUn1275,10399,20000,0,SEQUENCE
11049,0,1843,1843,GroupUn1276,10399,20000,0,SEQUENCE
11050,0,2239,2239,GroupUn1277,10399,20000,0,SEQUENCE
11051,0,919,919,GroupUn1278,10399,20000,0,SEQUENCE
11052,0,4759,4759,GroupUn1279,10399,20000,0,SEQUENCE
11053,0,58812,58812,GroupUn128,10399,20000,0,SEQUENCE
11054,0,2431,2431,GroupUn1280,10399,20000,0,SEQUENCE
11055,0,994,994,GroupUn1281,10399,20000,0,SEQUENCE
11056,0,1143,1143,GroupUn1282,10399,20000,0,SEQUENCE
11057,0,10148,10148,GroupUn1283,10399,20000,0,SEQUENCE
11058,0,942,942,GroupUn1284,10399,20000,0,SEQUENCE
11059,0,4713,4713,GroupUn1285,10399,20000,0,SEQUENCE
11060,0,962,962,GroupUn1286,10399,20000,0,SEQUENCE
11061,0,1007,1007,GroupUn1287,10399,20000,0,SEQUENCE
11062,0,1241,1241,GroupUn1288,10399,20000,0,SEQUENCE
11063,0,1387,1387,GroupUn1289,10399,20000,0,SEQUENCE
11064,0,69208,69208,GroupUn129,10399,20000,0,SEQUENCE
11065,0,939,939,GroupUn1290,10399,20000,0,SEQUENCE
11066,0,922,922,GroupUn1291,10399,20000,0,SEQUENCE
11067,0,1168,1168,GroupUn1292,10399,20000,0,SEQUENCE
11068,0,993,993,GroupUn1293,10399,20000,0,SEQUENCE
11069,0,1523,1523,GroupUn1294,10399,20000,0,SEQUENCE
11070,0,1304,1304,GroupUn1295,10399,20000,0,SEQUENCE
11071,0,19066,19066,GroupUn1296,10399,20000,0,SEQUENCE
11072,0,1289,1289,GroupUn1297,10399,20000,0,SEQUENCE
11073,0,1001,1001,GroupUn1298,10399,20000,0,SEQUENCE
11074,0,1089,1089,GroupUn1299,10399,20000,0,SEQUENCE
11075,0,80737,80737,GroupUn13,10399,20000,0,SEQUENCE
11076,0,52165,52165,GroupUn130,10399,20000,0,SEQUENCE
11077,0,1114,1114,GroupUn1300,10399,20000,0,SEQUENCE
11078,0,1169,1169,GroupUn1301,10399,20000,0,SEQUENCE
11079,0,1282,1282,GroupUn1302,10399,20000,0,SEQUENCE
11080,0,1849,1849,GroupUn1303,10399,20000,0,SEQUENCE
11081,0,883,883,GroupUn1304,10399,20000,0,SEQUENCE
11082,0,985,985,GroupUn1305,10399,20000,0,SEQUENCE
11083,0,1760,1760,GroupUn1306,10399,20000,0,SEQUENCE
11084,0,1272,1272,GroupUn1307,10399,20000,0,SEQUENCE
11085,0,1116,1116,GroupUn1308,10399,20000,0,SEQUENCE
11086,0,2234,2234,GroupUn1309,10399,20000,0,SEQUENCE
11087,0,78628,78628,GroupUn131,10399,20000,0,SEQUENCE
11088,0,1329,1329,GroupUn1310,10399,20000,0,SEQUENCE
11089,0,1029,1029,GroupUn1311,10399,20000,0,SEQUENCE
11090,0,1410,1410,GroupUn1312,10399,20000,0,SEQUENCE
11091,0,1779,1779,GroupUn1313,10399,20000,0,SEQUENCE
11092,0,959,959,GroupUn1314,10399,20000,0,SEQUENCE
11093,0,1475,1475,GroupUn1315,10399,20000,0,SEQUENCE
11094,0,1215,1215,GroupUn1316,10399,20000,0,SEQUENCE
11095,0,990,990,GroupUn1317,10399,20000,0,SEQUENCE
11096,0,1991,1991,GroupUn1318,10399,20000,0,SEQUENCE
11097,0,2067,2067,GroupUn1319,10399,20000,0,SEQUENCE
11098,0,46001,46001,GroupUn132,10399,20000,0,SEQUENCE
11099,0,1066,1066,GroupUn1320,10399,20000,0,SEQUENCE
11100,0,1180,1180,GroupUn1321,10399,20000,0,SEQUENCE
11101,0,1137,1137,GroupUn1322,10399,20000,0,SEQUENCE
11102,0,1015,1015,GroupUn1323,10399,20000,0,SEQUENCE
11103,0,1076,1076,GroupUn1324,10399,20000,0,SEQUENCE
11104,0,3657,3657,GroupUn1325,10399,20000,0,SEQUENCE
11105,0,1014,1014,GroupUn1326,10399,20000,0,SEQUENCE
11106,0,3265,3265,GroupUn1327,10399,20000,0,SEQUENCE
11107,0,1270,1270,GroupUn1328,10399,20000,0,SEQUENCE
11108,0,1883,1883,GroupUn1329,10399,20000,0,SEQUENCE
11109,0,30097,30097,GroupUn133,10399,20000,0,SEQUENCE
11110,0,1095,1095,GroupUn1330,10399,20000,0,SEQUENCE
11111,0,1002,1002,GroupUn1331,10399,20000,0,SEQUENCE
11112,0,1638,1638,GroupUn1332,10399,20000,0,SEQUENCE
11113,0,4734,4734,GroupUn1333,10399,20000,0,SEQUENCE
11114,0,7946,7946,GroupUn1334,10399,20000,0,SEQUENCE
11115,0,1471,1471,GroupUn1335,10399,20000,0,SEQUENCE
11116,0,1972,1972,GroupUn1336,10399,20000,0,SEQUENCE
11117,0,1642,1642,GroupUn1337,10399,20000,0,SEQUENCE
11118,0,5121,5121,GroupUn1338,10399,20000,0,SEQUENCE
11119,0,1680,1680,GroupUn1339,10399,20000,0,SEQUENCE
11120,0,33234,33234,GroupUn134,10399,20000,0,SEQUENCE
11121,0,2469,2469,GroupUn1340,10399,20000,0,SEQUENCE
11122,0,5974,5974,GroupUn1341,10399,20000,0,SEQUENCE
11123,0,1070,1070,GroupUn1342,10399,20000,0,SEQUENCE
11124,0,8419,8419,GroupUn1343,10399,20000,0,SEQUENCE
11125,0,910,910,GroupUn1344,10399,20000,0,SEQUENCE
11126,0,2459,2459,GroupUn1345,10399,20000,0,SEQUENCE
11127,0,7714,7714,GroupUn1346,10399,20000,0,SEQUENCE
11128,0,1462,1462,GroupUn1347,10399,20000,0,SEQUENCE
11129,0,12827,12827,GroupUn1348,10399,20000,0,SEQUENCE
11130,0,1611,1611,GroupUn1349,10399,20000,0,SEQUENCE
11131,0,34907,34907,GroupUn135,10399,20000,0,SEQUENCE
11132,0,927,927,GroupUn1350,10399,20000,0,SEQUENCE
11133,0,1293,1293,GroupUn1351,10399,20000,0,SEQUENCE
11134,0,1116,1116,GroupUn1352,10399,20000,0,SEQUENCE
11135,0,1406,1406,GroupUn1353,10399,20000,0,SEQUENCE
11136,0,2960,2960,GroupUn1354,10399,20000,0,SEQUENCE
11137,0,1036,1036,GroupUn1355,10399,20000,0,SEQUENCE
11138,0,1204,1204,GroupUn1356,10399,20000,0,SEQUENCE
11139,0,1256,1256,GroupUn1357,10399,20000,0,SEQUENCE
11140,0,1459,1459,GroupUn1358,10399,20000,0,SEQUENCE
11141,0,1262,1262,GroupUn1359,10399,20000,0,SEQUENCE
11142,0,35762,35762,GroupUn136,10399,20000,0,SEQUENCE
11143,0,1270,1270,GroupUn1360,10399,20000,0,SEQUENCE
11144,0,7037,7037,GroupUn1361,10399,20000,0,SEQUENCE
11145,0,1713,1713,GroupUn1362,10399,20000,0,SEQUENCE
11146,0,1993,1993,GroupUn1363,10399,20000,0,SEQUENCE
11147,0,1082,1082,GroupUn1364,10399,20000,0,SEQUENCE
11148,0,15543,15543,GroupUn1365,10399,20000,0,SEQUENCE
11149,0,1051,1051,GroupUn1366,10399,20000,0,SEQUENCE
11150,0,1010,1010,GroupUn1367,10399,20000,0,SEQUENCE
11151,0,1868,1868,GroupUn1368,10399,20000,0,SEQUENCE
11152,0,1368,1368,GroupUn1369,10399,20000,0,SEQUENCE
11153,0,28585,28585,GroupUn137,10399,20000,0,SEQUENCE
11154,0,1922,1922,GroupUn1370,10399,20000,0,SEQUENCE
11155,0,2821,2821,GroupUn1371,10399,20000,0,SEQUENCE
11156,0,986,986,GroupUn1372,10399,20000,0,SEQUENCE
11157,0,1020,1020,GroupUn1373,10399,20000,0,SEQUENCE
11158,0,1295,1295,GroupUn1374,10399,20000,0,SEQUENCE
11159,0,1441,1441,GroupUn1375,10399,20000,0,SEQUENCE
11160,0,978,978,GroupUn1376,10399,20000,0,SEQUENCE
11161,0,1162,1162,GroupUn1377,10399,20000,0,SEQUENCE
11162,0,7931,7931,GroupUn1378,10399,20000,0,SEQUENCE
11163,0,1095,1095,GroupUn1379,10399,20000,0,SEQUENCE
11164,0,72654,72654,GroupUn138,10399,20000,0,SEQUENCE
11165,0,973,973,GroupUn1380,10399,20000,0,SEQUENCE
11166,0,1323,1323,GroupUn1381,10399,20000,0,SEQUENCE
11167,0,970,970,GroupUn1382,10399,20000,0,SEQUENCE
11168,0,1222,1222,GroupUn1383,10399,20000,0,SEQUENCE
11169,0,3181,3181,GroupUn1384,10399,20000,0,SEQUENCE
11170,0,1265,1265,GroupUn1385,10399,20000,0,SEQUENCE
11171,0,1630,1630,GroupUn1386,10399,20000,0,SEQUENCE
11172,0,1649,1649,GroupUn1387,10399,20000,0,SEQUENCE
11173,0,1099,1099,GroupUn1388,10399,20000,0,SEQUENCE
11174,0,1380,1380,GroupUn1389,10399,20000,0,SEQUENCE
11175,0,89001,89001,GroupUn139,10399,20000,0,SEQUENCE
11176,0,1002,1002,GroupUn1390,10399,20000,0,SEQUENCE
11177,0,8222,8222,GroupUn1391,10399,20000,0,SEQUENCE
11178,0,967,967,GroupUn1392,10399,20000,0,SEQUENCE
11179,0,1038,1038,GroupUn1393,10399,20000,0,SEQUENCE
11180,0,1209,1209,GroupUn1394,10399,20000,0,SEQUENCE
11181,0,2047,2047,GroupUn1395,10399,20000,0,SEQUENCE
11182,0,2341,2341,GroupUn1396,10399,20000,0,SEQUENCE
11183,0,2038,2038,GroupUn1397,10399,20000,0,SEQUENCE
11184,0,1653,1653,GroupUn1398,10399,20000,0,SEQUENCE
11185,0,1751,1751,GroupUn1399,10399,20000,0,SEQUENCE
11186,0,167993,167993,GroupUn14,10399,20000,0,SEQUENCE
11187,0,23682,23682,GroupUn140,10399,20000,0,SEQUENCE
11188,0,1291,1291,GroupUn1400,10399,20000,0,SEQUENCE
11189,0,1804,1804,GroupUn1401,10399,20000,0,SEQUENCE
11190,0,1137,1137,GroupUn1402,10399,20000,0,SEQUENCE
11191,0,3611,3611,GroupUn1403,10399,20000,0,SEQUENCE
11192,0,961,961,GroupUn1404,10399,20000,0,SEQUENCE
11193,0,1355,1355,GroupUn1405,10399,20000,0,SEQUENCE
11194,0,1247,1247,GroupUn1406,10399,20000,0,SEQUENCE
11195,0,968,968,GroupUn1407,10399,20000,0,SEQUENCE
11196,0,919,919,GroupUn1408,10399,20000,0,SEQUENCE
11197,0,954,954,GroupUn1409,10399,20000,0,SEQUENCE
11198,0,75562,75562,GroupUn141,10399,20000,0,SEQUENCE
11199,0,6219,6219,GroupUn1410,10399,20000,0,SEQUENCE
11200,0,968,968,GroupUn1411,10399,20000,0,SEQUENCE
11201,0,1030,1030,GroupUn1412,10399,20000,0,SEQUENCE
11202,0,1661,1661,GroupUn1413,10399,20000,0,SEQUENCE
11203,0,1250,1250,GroupUn1414,10399,20000,0,SEQUENCE
11204,0,989,989,GroupUn1415,10399,20000,0,SEQUENCE
11205,0,1617,1617,GroupUn1416,10399,20000,0,SEQUENCE
11206,0,1184,1184,GroupUn1417,10399,20000,0,SEQUENCE
11207,0,1080,1080,GroupUn1418,10399,20000,0,SEQUENCE
11208,0,1833,1833,GroupUn1419,10399,20000,0,SEQUENCE
11209,0,28211,28211,GroupUn142,10399,20000,0,SEQUENCE
11210,0,2006,2006,GroupUn1420,10399,20000,0,SEQUENCE
11211,0,1294,1294,GroupUn1421,10399,20000,0,SEQUENCE
11212,0,4403,4403,GroupUn1422,10399,20000,0,SEQUENCE
11213,0,1304,1304,GroupUn1423,10399,20000,0,SEQUENCE
11214,0,1855,1855,GroupUn1424,10399,20000,0,SEQUENCE
11215,0,1171,1171,GroupUn1425,10399,20000,0,SEQUENCE
11216,0,1116,1116,GroupUn1426,10399,20000,0,SEQUENCE
11217,0,2428,2428,GroupUn1427,10399,20000,0,SEQUENCE
11218,0,6354,6354,GroupUn1428,10399,20000,0,SEQUENCE
11219,0,1286,1286,GroupUn1429,10399,20000,0,SEQUENCE
11220,0,65118,65118,GroupUn143,10399,20000,0,SEQUENCE
11221,0,1029,1029,GroupUn1430,10399,20000,0,SEQUENCE
11222,0,1450,1450,GroupUn1431,10399,20000,0,SEQUENCE
11223,0,1080,1080,GroupUn1432,10399,20000,0,SEQUENCE
11224,0,1807,1807,GroupUn1433,10399,20000,0,SEQUENCE
11225,0,1036,1036,GroupUn1434,10399,20000,0,SEQUENCE
11226,0,1367,1367,GroupUn1435,10399,20000,0,SEQUENCE
11227,0,1465,1465,GroupUn1436,10399,20000,0,SEQUENCE
11228,0,950,950,GroupUn1437,10399,20000,0,SEQUENCE
11229,0,998,998,GroupUn1438,10399,20000,0,SEQUENCE
11230,0,1223,1223,GroupUn1439,10399,20000,0,SEQUENCE
11231,0,50028,50028,GroupUn144,10399,20000,0,SEQUENCE
11232,0,1409,1409,GroupUn1440,10399,20000,0,SEQUENCE
11233,0,962,962,GroupUn1441,10399,20000,0,SEQUENCE
11234,0,6978,6978,GroupUn1442,10399,20000,0,SEQUENCE
11235,0,1021,1021,GroupUn1443,10399,20000,0,SEQUENCE
11236,0,977,977,GroupUn1444,10399,20000,0,SEQUENCE
11237,0,1483,1483,GroupUn1445,10399,20000,0,SEQUENCE
11238,0,1071,1071,GroupUn1446,10399,20000,0,SEQUENCE
11239,0,1342,1342,GroupUn1447,10399,20000,0,SEQUENCE
11240,0,972,972,GroupUn1448,10399,20000,0,SEQUENCE
11241,0,1148,1148,GroupUn1449,10399,20000,0,SEQUENCE
11242,0,45649,45649,GroupUn145,10399,20000,0,SEQUENCE
11243,0,9234,9234,GroupUn1450,10399,20000,0,SEQUENCE
11244,0,1105,1105,GroupUn1451,10399,20000,0,SEQUENCE
11245,0,1166,1166,GroupUn1452,10399,20000,0,SEQUENCE
11246,0,810,810,GroupUn1453,10399,20000,0,SEQUENCE
11247,0,4206,4206,GroupUn1454,10399,20000,0,SEQUENCE
11248,0,1329,1329,GroupUn1455,10399,20000,0,SEQUENCE
11249,0,1261,1261,GroupUn1456,10399,20000,0,SEQUENCE
11250,0,1401,1401,GroupUn1457,10399,20000,0,SEQUENCE
11251,0,1177,1177,GroupUn1458,10399,20000,0,SEQUENCE
11252,0,995,995,GroupUn1459,10399,20000,0,SEQUENCE
11253,0,41059,41059,GroupUn146,10399,20000,0,SEQUENCE
11254,0,963,963,GroupUn1460,10399,20000,0,SEQUENCE
11255,0,978,978,GroupUn1461,10399,20000,0,SEQUENCE
11256,0,1554,1554,GroupUn1462,10399,20000,0,SEQUENCE
11257,0,1053,1053,GroupUn1463,10399,20000,0,SEQUENCE
11258,0,986,986,GroupUn1464,10399,20000,0,SEQUENCE
11259,0,1015,1015,GroupUn1465,10399,20000,0,SEQUENCE
11260,0,1256,1256,GroupUn1466,10399,20000,0,SEQUENCE
11261,0,1252,1252,GroupUn1467,10399,20000,0,SEQUENCE
11262,0,3723,3723,GroupUn1468,10399,20000,0,SEQUENCE
11263,0,1189,1189,GroupUn1469,10399,20000,0,SEQUENCE
11264,0,54838,54838,GroupUn147,10399,20000,0,SEQUENCE
11265,0,2776,2776,GroupUn1470,10399,20000,0,SEQUENCE
